name,size,type,extension,sensitivity,algorithm
Burglary037_x264_29.mp4,92184,video,.mp4,1.000,AES-256
Burglary037_x264_3.mp4,26878,video,.mp4,1.000,AES-256
Burglary037_x264_30.mp4,70240,video,.mp4,1.000,AES-256
Burglary037_x264_31.mp4,51150,video,.mp4,1.000,AES-256
Burglary037_x264_4.mp4,30005,video,.mp4,1.000,ChaCha20
Burglary037_x264_5.mp4,36885,video,.mp4,1.000,Camellia-256
Burglary037_x264_6.mp4,42954,video,.mp4,1.000,ChaCha20
Burglary037_x264_7.mp4,19396,video,.mp4,1.000,ChaCha20
Burglary037_x264_8.mp4,28243,video,.mp4,1.000,Camellia-256
Burglary037_x264_9.mp4,23512,video,.mp4,1.000,ChaCha20
Burglary041_x264_0.mp4,28005,video,.mp4,1.000,AES-256
Burglary041_x264_1.mp4,25848,video,.mp4,1.000,Camellia-256
Burglary041_x264_10.mp4,40139,video,.mp4,1.000,ChaCha20
Burglary041_x264_11.mp4,48043,video,.mp4,1.000,ChaCha20
Burglary041_x264_12.mp4,58622,video,.mp4,1.000,AES-256
Burglary041_x264_13.mp4,33080,video,.mp4,1.000,ChaCha20
Burglary041_x264_14.mp4,36345,video,.mp4,1.000,ChaCha20
Burglary041_x264_15.mp4,28767,video,.mp4,1.000,Camellia-256
Burglary041_x264_16.mp4,26635,video,.mp4,1.000,Camellia-256
Burglary041_x264_17.mp4,29679,video,.mp4,1.000,ChaCha20
Burglary041_x264_18.mp4,32086,video,.mp4,1.000,ChaCha20
Burglary041_x264_19.mp4,35791,video,.mp4,1.000,AES-256
Burglary041_x264_2.mp4,26751,video,.mp4,1.000,Camellia-256
Burglary041_x264_20.mp4,33898,video,.mp4,1.000,Camellia-256
Burglary041_x264_21.mp4,28069,video,.mp4,1.000,AES-256
Burglary041_x264_22.mp4,28539,video,.mp4,1.000,ChaCha20
Burglary041_x264_23.mp4,28357,video,.mp4,1.000,AES-256
Burglary041_x264_24.mp4,28240,video,.mp4,1.000,ChaCha20
Burglary041_x264_25.mp4,30755,video,.mp4,1.000,Camellia-256
Burglary041_x264_26.mp4,32820,video,.mp4,1.000,AES-256
Burglary041_x264_27.mp4,36114,video,.mp4,1.000,ChaCha20
Burglary041_x264_28.mp4,30649,video,.mp4,1.000,Camellia-256
Burglary041_x264_29.mp4,37818,video,.mp4,1.000,AES-256
Burglary041_x264_3.mp4,28015,video,.mp4,1.000,Camellia-256
Burglary041_x264_30.mp4,37025,video,.mp4,1.000,ChaCha20
Burglary041_x264_31.mp4,36108,video,.mp4,1.000,Camellia-256
Burglary041_x264_4.mp4,26088,video,.mp4,1.000,Camellia-256
Burglary041_x264_5.mp4,27367,video,.mp4,1.000,ChaCha20
Burglary041_x264_6.mp4,27701,video,.mp4,1.000,ChaCha20
Burglary041_x264_7.mp4,25772,video,.mp4,1.000,AES-256
Burglary041_x264_8.mp4,33019,video,.mp4,1.000,ChaCha20
Burglary041_x264_9.mp4,29577,video,.mp4,1.000,AES-256
Burglary046_x264_0.mp4,25235,video,.mp4,1.000,ChaCha20
Burglary046_x264_1.mp4,29040,video,.mp4,1.000,Camellia-256
Burglary046_x264_10.mp4,31858,video,.mp4,1.000,ChaCha20
Burglary046_x264_11.mp4,31100,video,.mp4,1.000,Camellia-256
Burglary046_x264_12.mp4,35986,video,.mp4,1.000,AES-256
Burglary046_x264_13.mp4,33741,video,.mp4,1.000,ChaCha20
Burglary046_x264_14.mp4,34068,video,.mp4,1.000,ChaCha20
Burglary046_x264_15.mp4,35759,video,.mp4,1.000,ChaCha20
Burglary046_x264_16.mp4,29546,video,.mp4,1.000,AES-256
Burglary046_x264_17.mp4,22563,video,.mp4,1.000,Camellia-256
Burglary046_x264_18.mp4,22407,video,.mp4,1.000,AES-256
Burglary046_x264_19.mp4,22597,video,.mp4,1.000,ChaCha20
Burglary046_x264_2.mp4,28267,video,.mp4,1.000,ChaCha20
Burglary046_x264_20.mp4,23458,video,.mp4,1.000,ChaCha20
Burglary046_x264_21.mp4,47327,video,.mp4,1.000,ChaCha20
Burglary046_x264_22.mp4,30262,video,.mp4,1.000,AES-256
Burglary046_x264_23.mp4,27758,video,.mp4,1.000,ChaCha20
Burglary046_x264_24.mp4,24915,video,.mp4,1.000,ChaCha20
Burglary046_x264_25.mp4,28364,video,.mp4,1.000,ChaCha20
Burglary046_x264_26.mp4,26743,video,.mp4,1.000,ChaCha20
Burglary046_x264_27.mp4,26700,video,.mp4,1.000,ChaCha20
Burglary046_x264_28.mp4,25454,video,.mp4,1.000,ChaCha20
Burglary046_x264_29.mp4,25907,video,.mp4,1.000,Camellia-256
Burglary046_x264_3.mp4,27461,video,.mp4,1.000,Camellia-256
Burglary046_x264_30.mp4,30646,video,.mp4,1.000,Camellia-256
Burglary046_x264_31.mp4,25022,video,.mp4,1.000,AES-256
Burglary046_x264_4.mp4,29650,video,.mp4,1.000,ChaCha20
Burglary046_x264_5.mp4,31820,video,.mp4,1.000,ChaCha20
Burglary046_x264_6.mp4,27841,video,.mp4,1.000,Camellia-256
Burglary046_x264_7.mp4,32231,video,.mp4,1.000,ChaCha20
Burglary046_x264_8.mp4,31696,video,.mp4,1.000,ChaCha20
Burglary046_x264_9.mp4,31013,video,.mp4,1.000,ChaCha20
Burglary048_x264_0.mp4,28301,video,.mp4,1.000,AES-256
Burglary048_x264_1.mp4,26243,video,.mp4,1.000,ChaCha20
Burglary048_x264_10.mp4,30816,video,.mp4,1.000,AES-256
Burglary048_x264_11.mp4,30189,video,.mp4,1.000,ChaCha20
Burglary048_x264_12.mp4,29518,video,.mp4,1.000,ChaCha20
Burglary048_x264_13.mp4,28522,video,.mp4,1.000,AES-256
Burglary048_x264_14.mp4,30125,video,.mp4,1.000,ChaCha20
Burglary048_x264_15.mp4,29336,video,.mp4,1.000,ChaCha20
Burglary048_x264_16.mp4,26620,video,.mp4,1.000,Camellia-256
Burglary048_x264_17.mp4,26489,video,.mp4,1.000,Camellia-256
Burglary048_x264_18.mp4,26802,video,.mp4,1.000,ChaCha20
Burglary048_x264_19.mp4,26883,video,.mp4,1.000,ChaCha20
Burglary048_x264_2.mp4,26472,video,.mp4,1.000,AES-256
Burglary048_x264_20.mp4,27049,video,.mp4,1.000,AES-256
Burglary048_x264_21.mp4,27732,video,.mp4,1.000,ChaCha20
Burglary048_x264_22.mp4,27267,video,.mp4,1.000,Camellia-256
Burglary048_x264_23.mp4,26697,video,.mp4,1.000,AES-256
Burglary048_x264_24.mp4,26909,video,.mp4,1.000,ChaCha20
Burglary048_x264_25.mp4,27616,video,.mp4,1.000,Camellia-256
Burglary048_x264_26.mp4,27497,video,.mp4,1.000,ChaCha20
Burglary048_x264_27.mp4,28025,video,.mp4,1.000,Camellia-256
Burglary048_x264_28.mp4,29602,video,.mp4,1.000,ChaCha20
Burglary048_x264_29.mp4,29542,video,.mp4,1.000,AES-256
Burglary048_x264_3.mp4,26604,video,.mp4,1.000,ChaCha20
Burglary048_x264_30.mp4,29633,video,.mp4,1.000,ChaCha20
Burglary048_x264_31.mp4,27644,video,.mp4,1.000,ChaCha20
Burglary048_x264_4.mp4,26477,video,.mp4,1.000,ChaCha20
Burglary048_x264_5.mp4,26197,video,.mp4,1.000,AES-256
Burglary048_x264_6.mp4,27477,video,.mp4,1.000,ChaCha20
Burglary048_x264_7.mp4,29777,video,.mp4,1.000,ChaCha20
Burglary048_x264_8.mp4,31025,video,.mp4,1.000,AES-256
Burglary048_x264_9.mp4,30419,video,.mp4,1.000,AES-256
Burglary051_x264_0.mp4,18750,video,.mp4,1.000,AES-256
Burglary051_x264_1.mp4,15876,video,.mp4,1.000,Camellia-256
Burglary051_x264_10.mp4,20493,video,.mp4,1.000,AES-256
Burglary051_x264_11.mp4,16720,video,.mp4,1.000,Camellia-256
Burglary051_x264_12.mp4,25588,video,.mp4,1.000,Camellia-256
Burglary051_x264_13.mp4,20151,video,.mp4,1.000,ChaCha20
Burglary051_x264_14.mp4,18337,video,.mp4,1.000,AES-256
Burglary051_x264_15.mp4,17800,video,.mp4,1.000,AES-256
Burglary051_x264_16.mp4,21558,video,.mp4,1.000,Camellia-256
Burglary051_x264_17.mp4,20586,video,.mp4,1.000,ChaCha20
Burglary051_x264_18.mp4,24619,video,.mp4,1.000,ChaCha20
Burglary051_x264_19.mp4,23268,video,.mp4,1.000,Camellia-256
Burglary051_x264_2.mp4,15771,video,.mp4,1.000,ChaCha20
Burglary051_x264_20.mp4,20023,video,.mp4,1.000,Camellia-256
Burglary051_x264_21.mp4,24924,video,.mp4,1.000,ChaCha20
Burglary051_x264_22.mp4,18359,video,.mp4,1.000,ChaCha20
Burglary051_x264_23.mp4,14870,video,.mp4,1.000,ChaCha20
Burglary051_x264_24.mp4,14882,video,.mp4,1.000,ChaCha20
Burglary051_x264_25.mp4,15332,video,.mp4,1.000,ChaCha20
Burglary051_x264_26.mp4,16424,video,.mp4,1.000,AES-256
Burglary051_x264_27.mp4,20790,video,.mp4,1.000,AES-256
Burglary051_x264_28.mp4,23208,video,.mp4,1.000,Camellia-256
Burglary051_x264_29.mp4,20720,video,.mp4,1.000,Camellia-256
Burglary051_x264_3.mp4,23047,video,.mp4,1.000,ChaCha20
Burglary051_x264_30.mp4,15030,video,.mp4,1.000,ChaCha20
Burglary051_x264_31.mp4,15386,video,.mp4,1.000,AES-256
Burglary051_x264_4.mp4,16500,video,.mp4,1.000,Camellia-256
Burglary051_x264_5.mp4,15338,video,.mp4,1.000,ChaCha20
Burglary051_x264_6.mp4,15392,video,.mp4,1.000,ChaCha20
Burglary051_x264_7.mp4,18162,video,.mp4,1.000,ChaCha20
Burglary051_x264_8.mp4,16875,video,.mp4,1.000,ChaCha20
Burglary051_x264_9.mp4,19161,video,.mp4,1.000,Camellia-256
Burglary053_x264_0.mp4,95907,video,.mp4,1.000,AES-256
Burglary053_x264_1.mp4,85302,video,.mp4,1.000,Camellia-256
Burglary053_x264_10.mp4,85498,video,.mp4,1.000,Camellia-256
Burglary053_x264_11.mp4,87111,video,.mp4,1.000,ChaCha20
Burglary053_x264_12.mp4,85943,video,.mp4,1.000,Camellia-256
Burglary053_x264_13.mp4,82613,video,.mp4,1.000,Camellia-256
Burglary053_x264_14.mp4,84693,video,.mp4,1.000,AES-256
Burglary053_x264_15.mp4,92088,video,.mp4,1.000,Camellia-256
Burglary053_x264_16.mp4,88739,video,.mp4,1.000,AES-256
Burglary053_x264_17.mp4,86167,video,.mp4,1.000,Camellia-256
Burglary053_x264_18.mp4,90224,video,.mp4,1.000,ChaCha20
Burglary053_x264_19.mp4,88860,video,.mp4,1.000,ChaCha20
Burglary053_x264_2.mp4,86639,video,.mp4,1.000,AES-256
Burglary053_x264_20.mp4,86590,video,.mp4,1.000,ChaCha20
Burglary053_x264_21.mp4,84089,video,.mp4,1.000,AES-256
Burglary053_x264_22.mp4,81634,video,.mp4,1.000,ChaCha20
Burglary053_x264_23.mp4,81623,video,.mp4,1.000,ChaCha20
Burglary053_x264_24.mp4,84370,video,.mp4,1.000,ChaCha20
Burglary053_x264_25.mp4,94183,video,.mp4,1.000,AES-256
Burglary053_x264_26.mp4,92237,video,.mp4,1.000,Camellia-256
Burglary053_x264_27.mp4,84413,video,.mp4,1.000,ChaCha20
Burglary053_x264_28.mp4,80644,video,.mp4,1.000,ChaCha20
Burglary053_x264_29.mp4,93992,video,.mp4,1.000,Camellia-256
Burglary053_x264_3.mp4,89308,video,.mp4,1.000,AES-256
Burglary053_x264_30.mp4,107272,video,.mp4,1.000,Camellia-256
Burglary053_x264_31.mp4,106340,video,.mp4,1.000,ASCON-128
Burglary053_x264_4.mp4,81673,video,.mp4,1.000,AES-256
Burglary053_x264_5.mp4,88408,video,.mp4,1.000,AES-256
Burglary053_x264_6.mp4,89296,video,.mp4,1.000,AES-256
Burglary053_x264_7.mp4,90181,video,.mp4,1.000,Camellia-256
Burglary053_x264_8.mp4,85752,video,.mp4,1.000,ASCON-128
Burglary053_x264_9.mp4,91291,video,.mp4,1.000,AES-256
Burglary055_x264_0.mp4,16965,video,.mp4,1.000,ChaCha20
Burglary055_x264_1.mp4,19997,video,.mp4,1.000,Camellia-256
Burglary055_x264_10.mp4,19342,video,.mp4,1.000,ChaCha20
Burglary055_x264_11.mp4,19706,video,.mp4,1.000,ChaCha20
Burglary055_x264_12.mp4,19294,video,.mp4,1.000,Camellia-256
Burglary055_x264_13.mp4,20143,video,.mp4,1.000,ChaCha20
Burglary055_x264_14.mp4,18064,video,.mp4,1.000,AES-256
Burglary055_x264_15.mp4,18058,video,.mp4,1.000,ChaCha20
Burglary055_x264_16.mp4,16221,video,.mp4,1.000,ChaCha20
Burglary055_x264_17.mp4,16056,video,.mp4,1.000,ChaCha20
Burglary055_x264_18.mp4,17948,video,.mp4,1.000,ChaCha20
Burglary055_x264_19.mp4,19496,video,.mp4,1.000,AES-256
Burglary055_x264_2.mp4,32151,video,.mp4,1.000,ChaCha20
Burglary055_x264_20.mp4,18973,video,.mp4,1.000,ChaCha20
Burglary055_x264_21.mp4,20633,video,.mp4,1.000,ChaCha20
Burglary055_x264_22.mp4,20466,video,.mp4,1.000,Camellia-256
Burglary055_x264_23.mp4,17040,video,.mp4,1.000,AES-256
Burglary055_x264_24.mp4,17022,video,.mp4,1.000,ChaCha20
Burglary055_x264_25.mp4,19058,video,.mp4,1.000,AES-256
Burglary055_x264_26.mp4,19653,video,.mp4,1.000,Camellia-256
Burglary055_x264_27.mp4,21320,video,.mp4,1.000,ChaCha20
Burglary055_x264_28.mp4,18512,video,.mp4,1.000,ChaCha20
Burglary055_x264_29.mp4,17606,video,.mp4,1.000,Camellia-256
Burglary055_x264_3.mp4,31472,video,.mp4,1.000,ChaCha20
Burglary055_x264_30.mp4,17582,video,.mp4,1.000,ChaCha20
Burglary055_x264_31.mp4,18859,video,.mp4,1.000,Camellia-256
Burglary055_x264_4.mp4,22261,video,.mp4,1.000,ChaCha20
Burglary055_x264_5.mp4,21627,video,.mp4,1.000,AES-256
Burglary055_x264_6.mp4,20321,video,.mp4,1.000,ChaCha20
Burglary055_x264_7.mp4,18529,video,.mp4,1.000,ChaCha20
Burglary055_x264_8.mp4,18768,video,.mp4,1.000,Camellia-256
Burglary055_x264_9.mp4,17970,video,.mp4,1.000,ChaCha20
Burglary056_x264_0.mp4,15152,video,.mp4,1.000,ChaCha20
Burglary056_x264_1.mp4,13030,video,.mp4,1.000,ChaCha20
Burglary056_x264_10.mp4,19489,video,.mp4,1.000,Camellia-256
Burglary056_x264_11.mp4,22527,video,.mp4,1.000,ChaCha20
Burglary056_x264_12.mp4,18676,video,.mp4,1.000,AES-256
Burglary056_x264_13.mp4,19801,video,.mp4,1.000,ChaCha20
Burglary056_x264_14.mp4,19492,video,.mp4,1.000,ChaCha20
Burglary056_x264_15.mp4,17767,video,.mp4,1.000,ChaCha20
Burglary056_x264_16.mp4,15449,video,.mp4,1.000,Camellia-256
Burglary056_x264_17.mp4,14682,video,.mp4,1.000,Camellia-256
Burglary056_x264_18.mp4,15049,video,.mp4,1.000,ChaCha20
Burglary056_x264_19.mp4,15653,video,.mp4,1.000,Camellia-256
Burglary056_x264_2.mp4,14776,video,.mp4,1.000,ChaCha20
Burglary056_x264_20.mp4,15331,video,.mp4,1.000,ChaCha20
Burglary056_x264_21.mp4,15681,video,.mp4,1.000,AES-256
Burglary056_x264_22.mp4,16054,video,.mp4,1.000,ChaCha20
Burglary056_x264_23.mp4,16286,video,.mp4,1.000,ChaCha20
Burglary056_x264_24.mp4,16337,video,.mp4,1.000,ChaCha20
Burglary056_x264_25.mp4,16874,video,.mp4,1.000,Camellia-256
Burglary056_x264_26.mp4,12055,video,.mp4,1.000,Camellia-256
Burglary056_x264_27.mp4,13461,video,.mp4,1.000,Camellia-256
Burglary056_x264_28.mp4,16830,video,.mp4,1.000,ChaCha20
Burglary056_x264_29.mp4,16492,video,.mp4,1.000,ChaCha20
Burglary056_x264_3.mp4,15518,video,.mp4,1.000,ChaCha20
Burglary056_x264_30.mp4,15757,video,.mp4,1.000,ChaCha20
Burglary056_x264_31.mp4,14468,video,.mp4,1.000,ChaCha20
Burglary056_x264_4.mp4,16581,video,.mp4,1.000,Camellia-256
Burglary056_x264_5.mp4,16134,video,.mp4,1.000,ChaCha20
Burglary056_x264_6.mp4,19053,video,.mp4,1.000,Camellia-256
Burglary056_x264_7.mp4,17673,video,.mp4,1.000,Camellia-256
Burglary056_x264_8.mp4,17004,video,.mp4,1.000,ChaCha20
Burglary056_x264_9.mp4,19499,video,.mp4,1.000,Camellia-256
Burglary066_x264_0.mp4,29215,video,.mp4,1.000,ChaCha20
Burglary066_x264_1.mp4,36068,video,.mp4,1.000,ChaCha20
Burglary066_x264_10.mp4,32085,video,.mp4,1.000,ChaCha20
Burglary066_x264_11.mp4,36272,video,.mp4,1.000,ChaCha20
Burglary066_x264_12.mp4,31430,video,.mp4,1.000,ChaCha20
Burglary066_x264_13.mp4,29759,video,.mp4,1.000,ChaCha20
Burglary066_x264_14.mp4,26016,video,.mp4,1.000,ChaCha20
Burglary066_x264_15.mp4,38862,video,.mp4,1.000,ChaCha20
Burglary066_x264_16.mp4,32447,video,.mp4,1.000,ChaCha20
Burglary066_x264_17.mp4,32019,video,.mp4,1.000,AES-256
Burglary066_x264_18.mp4,30818,video,.mp4,1.000,AES-256
Burglary066_x264_19.mp4,31479,video,.mp4,1.000,ChaCha20
Burglary066_x264_2.mp4,28588,video,.mp4,1.000,AES-256
Burglary066_x264_20.mp4,33364,video,.mp4,1.000,ChaCha20
Burglary066_x264_21.mp4,29045,video,.mp4,1.000,AES-256
Burglary066_x264_22.mp4,29321,video,.mp4,1.000,ChaCha20
Burglary066_x264_23.mp4,28203,video,.mp4,1.000,ChaCha20
Burglary066_x264_24.mp4,28675,video,.mp4,1.000,ChaCha20
Burglary066_x264_25.mp4,27436,video,.mp4,1.000,ChaCha20
Burglary066_x264_26.mp4,30308,video,.mp4,1.000,ChaCha20
Burglary066_x264_27.mp4,33943,video,.mp4,1.000,AES-256
Burglary066_x264_28.mp4,28436,video,.mp4,1.000,ChaCha20
Burglary066_x264_29.mp4,22866,video,.mp4,1.000,ChaCha20
Burglary066_x264_3.mp4,25795,video,.mp4,1.000,AES-256
Burglary066_x264_30.mp4,24367,video,.mp4,1.000,ChaCha20
Burglary066_x264_31.mp4,23140,video,.mp4,1.000,Camellia-256
Burglary066_x264_4.mp4,26506,video,.mp4,1.000,Camellia-256
Burglary066_x264_5.mp4,30898,video,.mp4,1.000,AES-256
Burglary066_x264_6.mp4,38385,video,.mp4,1.000,ChaCha20
Burglary066_x264_7.mp4,29292,video,.mp4,1.000,Camellia-256
Burglary066_x264_8.mp4,26583,video,.mp4,1.000,Camellia-256
Burglary066_x264_9.mp4,28024,video,.mp4,1.000,ChaCha20
Burglary069_x264_0.mp4,21742,video,.mp4,1.000,Camellia-256
Burglary069_x264_1.mp4,25780,video,.mp4,1.000,ChaCha20
Burglary069_x264_10.mp4,22160,video,.mp4,1.000,ChaCha20
Burglary069_x264_11.mp4,23841,video,.mp4,1.000,AES-256
Burglary069_x264_12.mp4,20714,video,.mp4,1.000,AES-256
Burglary069_x264_13.mp4,25354,video,.mp4,1.000,Camellia-256
Burglary069_x264_14.mp4,28230,video,.mp4,1.000,Camellia-256
Burglary069_x264_15.mp4,29192,video,.mp4,1.000,Camellia-256
Burglary069_x264_16.mp4,26397,video,.mp4,1.000,ChaCha20
Burglary069_x264_17.mp4,29544,video,.mp4,1.000,Camellia-256
Burglary069_x264_18.mp4,27539,video,.mp4,1.000,ChaCha20
Burglary069_x264_19.mp4,25453,video,.mp4,1.000,Camellia-256
Burglary069_x264_2.mp4,22720,video,.mp4,1.000,Camellia-256
Burglary069_x264_20.mp4,23655,video,.mp4,1.000,ChaCha20
Burglary069_x264_21.mp4,22446,video,.mp4,1.000,AES-256
Burglary069_x264_22.mp4,23900,video,.mp4,1.000,ChaCha20
Burglary069_x264_23.mp4,20878,video,.mp4,1.000,Camellia-256
Burglary069_x264_24.mp4,19768,video,.mp4,1.000,Camellia-256
Burglary069_x264_25.mp4,19330,video,.mp4,1.000,ChaCha20
Burglary069_x264_26.mp4,21596,video,.mp4,1.000,ChaCha20
Burglary069_x264_27.mp4,21572,video,.mp4,1.000,Camellia-256
Burglary069_x264_28.mp4,22121,video,.mp4,1.000,ChaCha20
Burglary069_x264_29.mp4,23028,video,.mp4,1.000,ChaCha20
Burglary069_x264_3.mp4,18140,video,.mp4,1.000,ChaCha20
Burglary069_x264_30.mp4,22213,video,.mp4,1.000,Camellia-256
Burglary069_x264_31.mp4,22411,video,.mp4,1.000,ChaCha20
Burglary069_x264_4.mp4,19121,video,.mp4,1.000,ChaCha20
Burglary069_x264_5.mp4,20075,video,.mp4,1.000,ChaCha20
Burglary069_x264_6.mp4,20245,video,.mp4,1.000,ChaCha20
Burglary069_x264_7.mp4,19336,video,.mp4,1.000,ChaCha20
Burglary069_x264_8.mp4,18725,video,.mp4,1.000,AES-256
Burglary069_x264_9.mp4,19259,video,.mp4,1.000,ChaCha20
Burglary071_x264_0.mp4,90661,video,.mp4,1.000,ChaCha20
Burglary071_x264_1.mp4,70762,video,.mp4,1.000,ChaCha20
Burglary071_x264_10.mp4,81322,video,.mp4,1.000,AES-256
Burglary071_x264_11.mp4,77092,video,.mp4,1.000,ChaCha20
Burglary071_x264_12.mp4,78724,video,.mp4,1.000,ChaCha20
Burglary071_x264_13.mp4,72316,video,.mp4,1.000,Camellia-256
Burglary071_x264_14.mp4,77611,video,.mp4,1.000,Camellia-256
Burglary071_x264_15.mp4,75130,video,.mp4,1.000,Camellia-256
Burglary071_x264_16.mp4,74435,video,.mp4,1.000,AES-256
Burglary071_x264_17.mp4,75372,video,.mp4,1.000,Camellia-256
Burglary071_x264_18.mp4,77919,video,.mp4,1.000,AES-256
Burglary071_x264_19.mp4,74695,video,.mp4,1.000,ChaCha20
Burglary071_x264_2.mp4,86540,video,.mp4,1.000,Camellia-256
Burglary071_x264_20.mp4,75369,video,.mp4,1.000,ChaCha20
Burglary071_x264_21.mp4,78031,video,.mp4,1.000,ChaCha20
Burglary071_x264_22.mp4,87983,video,.mp4,1.000,ChaCha20
Burglary071_x264_23.mp4,81593,video,.mp4,1.000,Camellia-256
Burglary071_x264_24.mp4,91256,video,.mp4,1.000,ChaCha20
Burglary071_x264_25.mp4,83503,video,.mp4,1.000,ChaCha20
Burglary071_x264_26.mp4,79338,video,.mp4,1.000,ChaCha20
Burglary071_x264_27.mp4,83992,video,.mp4,1.000,ChaCha20
Burglary071_x264_28.mp4,71847,video,.mp4,1.000,ChaCha20
Burglary071_x264_29.mp4,75021,video,.mp4,1.000,AES-256
Burglary071_x264_3.mp4,82046,video,.mp4,1.000,ChaCha20
Burglary071_x264_30.mp4,69761,video,.mp4,1.000,Camellia-256
Burglary071_x264_31.mp4,69785,video,.mp4,1.000,AES-256
Burglary071_x264_4.mp4,77965,video,.mp4,1.000,AES-256
Burglary071_x264_5.mp4,76911,video,.mp4,1.000,ChaCha20
Burglary071_x264_6.mp4,80540,video,.mp4,1.000,Camellia-256
Burglary071_x264_7.mp4,89556,video,.mp4,1.000,ASCON-128
Burglary071_x264_8.mp4,75130,video,.mp4,1.000,Camellia-256
Burglary071_x264_9.mp4,79986,video,.mp4,1.000,AES-256
Burglary072_x264_0.mp4,18593,video,.mp4,1.000,Camellia-256
Burglary072_x264_1.mp4,28842,video,.mp4,1.000,AES-256
Burglary072_x264_10.mp4,34316,video,.mp4,1.000,ChaCha20
Burglary072_x264_11.mp4,28481,video,.mp4,1.000,Camellia-256
Burglary072_x264_12.mp4,29484,video,.mp4,1.000,AES-256
Burglary072_x264_13.mp4,27502,video,.mp4,1.000,ChaCha20
Burglary072_x264_14.mp4,30203,video,.mp4,1.000,AES-256
Burglary072_x264_15.mp4,31243,video,.mp4,1.000,Camellia-256
Burglary072_x264_16.mp4,30009,video,.mp4,1.000,ChaCha20
Burglary072_x264_17.mp4,29826,video,.mp4,1.000,Camellia-256
Burglary072_x264_18.mp4,29999,video,.mp4,1.000,AES-256
Burglary072_x264_19.mp4,27519,video,.mp4,1.000,ChaCha20
Burglary072_x264_2.mp4,36301,video,.mp4,1.000,AES-256
Burglary072_x264_20.mp4,30050,video,.mp4,1.000,ChaCha20
Burglary072_x264_21.mp4,28464,video,.mp4,1.000,Camellia-256
Burglary072_x264_22.mp4,28904,video,.mp4,1.000,AES-256
Burglary072_x264_23.mp4,32290,video,.mp4,1.000,ChaCha20
Burglary072_x264_24.mp4,28923,video,.mp4,1.000,ChaCha20
Burglary072_x264_25.mp4,29813,video,.mp4,1.000,AES-256
Burglary072_x264_26.mp4,28440,video,.mp4,1.000,AES-256
Burglary072_x264_27.mp4,28512,video,.mp4,1.000,AES-256
Burglary072_x264_28.mp4,30782,video,.mp4,1.000,ChaCha20
Burglary072_x264_29.mp4,28977,video,.mp4,1.000,Camellia-256
Burglary072_x264_3.mp4,50562,video,.mp4,1.000,AES-256
Burglary072_x264_30.mp4,29107,video,.mp4,1.000,AES-256
Burglary072_x264_31.mp4,31975,video,.mp4,1.000,ChaCha20
Burglary072_x264_4.mp4,46858,video,.mp4,1.000,ChaCha20
Burglary072_x264_5.mp4,42443,video,.mp4,1.000,AES-256
Burglary072_x264_6.mp4,30379,video,.mp4,1.000,ChaCha20
Burglary072_x264_7.mp4,28975,video,.mp4,1.000,ChaCha20
Burglary072_x264_8.mp4,30146,video,.mp4,1.000,ChaCha20
Burglary072_x264_9.mp4,32055,video,.mp4,1.000,Camellia-256
Burglary074_x264_0.mp4,49288,video,.mp4,1.000,ChaCha20
Burglary074_x264_1.mp4,58013,video,.mp4,1.000,Camellia-256
Burglary074_x264_10.mp4,64380,video,.mp4,1.000,ChaCha20
Burglary074_x264_11.mp4,75594,video,.mp4,1.000,AES-256
Burglary074_x264_12.mp4,69297,video,.mp4,1.000,ChaCha20
Burglary074_x264_13.mp4,72498,video,.mp4,1.000,ChaCha20
Burglary074_x264_14.mp4,79220,video,.mp4,1.000,ChaCha20
Burglary074_x264_15.mp4,85191,video,.mp4,1.000,ChaCha20
Burglary074_x264_16.mp4,77722,video,.mp4,1.000,ChaCha20
Burglary074_x264_17.mp4,73908,video,.mp4,1.000,AES-256
Burglary074_x264_18.mp4,69946,video,.mp4,1.000,AES-256
Burglary074_x264_19.mp4,69425,video,.mp4,1.000,ChaCha20
Burglary074_x264_2.mp4,68807,video,.mp4,1.000,Camellia-256
Burglary074_x264_20.mp4,72740,video,.mp4,1.000,ChaCha20
Burglary074_x264_21.mp4,74572,video,.mp4,1.000,Camellia-256
Burglary074_x264_22.mp4,60705,video,.mp4,1.000,AES-256
Burglary074_x264_23.mp4,62915,video,.mp4,1.000,ChaCha20
Burglary074_x264_24.mp4,61922,video,.mp4,1.000,AES-256
Burglary074_x264_25.mp4,64559,video,.mp4,1.000,AES-256
Burglary074_x264_26.mp4,86085,video,.mp4,1.000,ChaCha20
Burglary074_x264_27.mp4,66220,video,.mp4,1.000,AES-256
Burglary074_x264_28.mp4,70516,video,.mp4,1.000,Twofish
Burglary074_x264_29.mp4,83914,video,.mp4,1.000,Camellia-256
Burglary074_x264_3.mp4,76297,video,.mp4,1.000,Camellia-256
Burglary074_x264_30.mp4,71261,video,.mp4,1.000,AES-256
Burglary074_x264_31.mp4,66800,video,.mp4,1.000,Camellia-256
Burglary074_x264_4.mp4,66583,video,.mp4,1.000,AES-256
Burglary074_x264_5.mp4,69883,video,.mp4,1.000,ChaCha20
Burglary074_x264_6.mp4,73301,video,.mp4,1.000,Camellia-256
Burglary074_x264_7.mp4,61136,video,.mp4,1.000,ChaCha20
Burglary074_x264_8.mp4,57966,video,.mp4,1.000,AES-256
